url,title,question,answer,answer_type
,,"제가 먹고 있는 알레르기 약을 3kg 강아지에게 적은 양으로 줘도 되나요? 10살 3kg 푸들인데 몇년 전부터 눈이 약간씩 붉어지고 눈물이 흐르다 다음은 발을 엄청 간지러워하고 요즘은 더 심해지면서 몸도 조금씩 가려워 합니다. 그동안 너무 심할 때 병원 다니면서 5-7일 약을 먹고 연고도 발라 보았고, 밥에 문제가 있다고 들은 적도 있어 sixfish로 바꾼지 1년이 넘었습니다. 그런데 저도 알레르기로 꾸준히 병원 처방을 받아 약을 먹고 있는데 혹시 사진에 올린 약을 체중 비례하여 소량을 줘도 되는지 궁금합니다. 지르텍이나 다른 하루 1알 먹는 약은 제가 먹어봐도 너무 늘어지고 졸려서요. 이 약은 그런 부작용이 없어서 괜찮다면 주고 싶어서 질문 드립니다.","저도 예전에 우리 강아지가 비슷하게 눈이 붉어지고 발을 자주 핥아서 걱정했었어요. 그래서 집에 있던 사람이 먹는 알레르기 약을 살짝 주려고 생각한 적도 있는데, 아무래도 사람 약이랑 강아지 약은 성분이 다르고, 특히 체구가 작으면 더 조심해야 한다고 해서 결국 병원에 다시 데리고 갔었어요. 약이 졸리거나 부작용이 없다고 해도 강아지한테는 다를 수 있으니까요. 혹시라도 꼭 주고 싶다면 수의사한테 먼저 상담받는 게 제일 안전할 것 같아요. 저희는 식단 바꾸고 피부 관리 조금씩 해주니까 조금씩 좋아지는 것 같더라고요!",non_expert_llm
,,"안냥하세요. 저희 강아지가 뒷다리 발톱 하나가 솟아 올라 있습니다. 걸을 때 네발로 걷가다 세발로 걷다가 합니다. 병원은 다녀왔습니다. 의사선생님께서는 이렇게 솟아 자라도 발톱을 뽑는 수술까지는 않아도 되며, 피부에도 그렇게 문제가 없다고 하시며, 산책을 조금 줄이고 연고만 조금 바르면 조금 나을 것이라고 하셨는데, 세간이 지나도 안낫네요. 산책할때 강아지가 힘들것같아서 가볍에 붕대를 감고 산책은 하고 있습니다. 어떻게 하면 좋을까요?","안녕하세요! 저도 예전에 우리 강아지가 발톱 때문에 좀 불편해하는 걸 본 적 있는데, 병원에서 수술까지는 필요 없다고 하셔서 저도 그냥 연고 바르고 산책 조금 줄였어요. 근데 생각보다 오래 걸리더라구요. 붕대 감고 산책하는 건 좋은 방법 같아요! 저희는 혹시 모르니까 산책 끝나고 발톱 주변을 살짝 마사지해주기도 했는데, 그래도 너무 안 나으면 다시 한 번 병원에 말씀드려보는 게 좋을 것 같아요. 너무 오래 불편해하면 강아지도 스트레스일 테니까요! 힘내세요~",non_expert_llm
,,"10개월된 푸들인데 3주전에 강아지가 미용하고 와서 계속 다리를 절어서 병원에 내원했는데 미용한 병원에서는 미용때문이 아니고 선천적으로 쓸개골 탈구가 잇어서 그렇다고 하고 다른병원에서는 고관절에 염증이 생겨서 수술해야된다고 하고 또 다른 병원은 고관절은 아무문제 없고 쓸개골만 않좋다고 하는데 그렇게 나쁜 상태는 아니라고 수술은 말고 지켜보자고 하는데 집에 와서는 아예 걷지도 못하고 건드리기만 해도 짖고 물기 시작합니다 ㅠㅠ 어떻게 해야되나요 미용전에는 엄청 활발하고 날뛰던 강아지였는데 하루종일 누워있고 눈물자국도 엄청 많아지고 맘이 넘 아프네여,,,,","와, 정말 속상하시겠어요... 우리집 강아지도 한동안 통증 때문에 걷지 않고 짖기만 해서 너무 걱정됐던 적이 있어요. 병원마다 의견이 다르니까 더 헷갈리고 마음이 힘들 것 같아요. 제 경험으론, 너무 무리하게 움직이게 하지 말고 편안하게 쉴 수 있게 해주면서 주변에서 살살 만져주고 안아주는 게 조금이라도 도움이 됐던 것 같아요. 그리고 혹시라도 상태가 갑자기 더 안 좋아지거나 통증이 심해지면 꼭 다시 병원에 가보시는 게 좋을 것 같아요. 마음 많이 아프시겠지만, 강아지도 보호자 마음 느끼니까 힘내세요!",non_expert_llm
,,"16살 여자아이 노견이고, 얼마전부터 기력이없어 다니던 병원에갔더니 나이가 많아서 그런거라고 영양제를 처방해주셨어요. 2일 뒤 부터 사료를 먹지 않아 다른 병원에 갔더니 췌장염이 심각하다고 해서 입원 후 수액치료를 받았으나 결과는 좋지 않았고 퇴원 후 집에서 시간을 보내는걸 추천해 주셨어요. 밥도 거부하고 약도 거부해서 강급하고 있어요. 계속 기력이 없는 상태이고 다리에 힘도 많이 풀리고 어제 부터는 약간투명한 노랑색의 콧물같은 토를 하기 시작했어요. 약을 먹고 20-40분 사이에 토를 합니다. 병원에 전화해서 물어보니 내원은 아니고 약 횟수를 줄이라고 하는데.. 원래 이런 증상이 맞는건가요.? 아이가 살이 너무 빠지는데 무슨 음식을 줘야할까요..","아이고, 정말 힘든 상황이시겠어요. 저도 예전에 우리 집 노견이 아플 때 밥을 안 먹고 힘이 없어서 많이 걱정했었거든요. 약 먹고 바로 토하는 건 약이 맞지 않거나 속이 많이 안 좋은 상태일 수도 있겠다는 생각이 들어요. 병원에서 횟수를 줄이라고 한 건 약 부작용이 좀 있을 수 있어서 그런 게 아닐까 싶네요.

밥은 그냥 일반 사료보다는 닭가슴살 삶은 거라든지, 부드럽게 으깬 고기나 죽 같은 걸 조금씩 줘보는 게 어떨까 해요. 너무 무리하지 말고 아이가 원할 때만 조금씩 주는 게 좋을 것 같아요. 저도 강제로 먹인 적 있는데, 오히려 스트레스가 더 심해진 경우도 있었거든요.

힘들겠지만 아이가 편안하게 지낼 수 있게 곁에서 잘 돌봐주세요. 그리고 증상이 계속 심해지거나 걷기 힘들어 보이면 꼭 다시 병원 상담 받아보는 게 좋을 것 같아요. 마음 많이 아프실 텐데, 잘 견디시길 바랄게요.",non_expert_llm
,,혹은 사진 보시면 되고요.. 며칠 전부터 이런게 생겼는데 어떡하나요 병원 가야하나요… 똥도 평소보다 작고요 ㅠㅠ 만져봤는데 물컹..?보단 조금 단단했어요 앓은소리같은거도 안내고요..ㅠㅠ,"아이고, 걱정되시겠어요ㅠㅠ 우리 집 강아지도 가끔 변이 작아지고 뭔가 이상해 보일 때가 있었는데, 보통은 조금 지켜보면 괜찮아지더라고요. 근데 물컹하진 않고 단단하다면 혹시 소화가 좀 안 된 걸 수도 있겠다 싶었어요. 앓는 소리 안 내는 건 다행이지만, 며칠째 계속 그러면 병원 한 번 가서 확인해보는 게 마음 편할 것 같아요! 너무 오래 두면 더 불편할 수도 있으니까요.",non_expert_llm
,,"견주 입니다. 최근 애완동물 등록제 때문에 내장칩을 강아지에거 했는데요 피가 나있고, 지금 피가 나오지는 않지만 혹시라도 문제가 있을까봐 여쭈어 보닙니다.","우리 집 강아지도 내장칩 넣고 나서 살짝 피가 난 적 있었는데, 금방 괜찮아지더라고요. 보통은 크게 문제 없는 경우가 많지만, 혹시 붓거나 계속 아파 보이면 병원 한 번 가보는 게 마음 편할 것 같아요. 너무 걱정하지 말고 조금만 지켜봐요!",non_expert_llm
,,"이런 색의 토를 했는데 원인이 무엇일까요.. 얼마 전 건강검진 때는 이상이 없다고 나오긴 했는데 어제 아주아주 소량의 (가루입자 두 알 정도 분량) 바닥에 떨어진 초코부스러기를 먹은 게 원인일지 뭔지 모르겠습니다. 1. 이런 색의 토는 어디가 문제일까요?, 2. 당장 병원을 가야 할까요 경과를 지켜봐야 하나요? 3. 12시간 정도 음식제한을 해야 하나요? 감사합니다","음… 초코부스러기를 조금 먹은 게 걱정되긴 하네요. 우리 집 강아지도 가끔 이상한 거 먹고 토할 때가 있는데, 색깔이랑 상태에 따라 다르더라고요. 토한 색이 어떤지에 따라 다르긴 한데, 초코는 강아지한테 안 좋을 수 있어서 걱정되긴 해요.

1. 토한 색깔이 노랗거나 초록빛이면 소화기관 쪽 문제일 가능성이 있고, 어두운 색이면 피가 섞였을 수도 있어서 좀 더 신경 쓰게 되더라고요. 근데 꼭 병원에서 봐야 하는 건 아니고, 강아지가 평소랑 다르게 힘들어 보이거나 계속 토하면 가는 게 좋을 것 같아요.

2. 지금은 일단 경과를 좀 지켜보는 것도 괜찮을 것 같아요. 토하고 나서 기운이 없거나, 토하는 게 계속된다면 바로 병원 가는 게 안전하고요.

3. 음식은 12시간 정도 쉬게 해주고, 물은 조금씩 자주 주면서 상태를 봐도 괜찮아요. 우리 강아지도 가끔 토하면 밥을 잠깐 쉬게 하거든요.

무엇보다 초코는 강아지한테 위험할 수 있으니까, 다음엔 좀 더 조심하는 게 좋을 것 같아요! 그래도 너무 걱정되면 동물병원에 전화해서 상담해보는 것도 나쁘지 않을 것 같아요.",non_expert_llm
,,제가 강아지를 안고있었는데 강아지가 제 품에서 갑자기 점프를 했어요 그 뒤로 다리를 땅에 놓으면 소리를 지르는데 지금 동믈병원도 하나도 안하고 지금 강아지 어떻게 해야하나요?ㅠㅠㅠㅠㅠㅠ제발 너무 급해요 급하게 취할게 있을까요,"아이고, 갑자기 소리를 지른다니 많이 놀라셨겠어요ㅠㅠ 우리 강아지도 한 번은 뛰다가 다친 적이 있었는데, 그때는 일단 무리하게 움직이지 않게 하고 조심스럽게 다리를 만져보면서 반응을 살폈어요. 너무 아파하는 것 같으면 억지로 움직이게 하지 말고, 최대한 편하게 해주는 게 좋을 것 같아요. 병원이 당장 문을 닫았으면, 응급처치로는 다리나 관절 부위를 차갑게 해주는 것도 도움이 될 수 있어요(얼음찜질처럼, 직접 피부에 닿지 않게 천에 싸서). 그리고 최대한 빨리 병원 여는 시간에 맞춰 데려가 보는 게 제일 안전할 것 같아요. 너무 걱정되시면 주변에 24시간 응급동물병원도 찾아보면 좋을 것 같고요. 힘내세요!",non_expert_llm
,,강아지 배 쪽에 혹이 생긴 것 같은데 정확히는 갈비뼈 바로 밑?쪽이라 가슴쪽 인것 같거든요...이게 뭘까요ㅠ 뭔가 말랑말랑하긴 한데...지금 주변에 병원이 없어서 차타고 오래 가야할 것 같아서요ㅠㅠ 위험한 걸까요?,"아, 강아지 배 쪽에 혹 같은 게 생기면 좀 놀라지! 우리 강아지도 한 번 비슷하게 말랑말랑한 게 생긴 적 있었는데, 그땐 그냥 지방 덩어리 같은 느낌이었어. 며칠 지나니까 자연스럽게 작아지더라구. 

근데 혹이 갑자기 커지거나 강아지가 아파하는 것 같으면 병원 가는 게 좋을 것 같아. 지금 병원 가기 힘들면 일단 며칠 정도 관찰해보고, 상태가 더 안 좋아지면 꼭 진료받으러 가는 게 안전할 거야. 너무 걱정하지 말고 강아지 상태 잘 봐줘!",non_expert_llm
,,"강아지가 노란 거품토를 했습니다. 공복토라고 알고 있어 큰 걱정은 없지만 사료를 원래 먹이던 만큼 먹었는데도 공복토를 하나요? 아침밥을 주기 전에 토를 했구요 (저녁밥을 오후 19시에 먹었고 아침은 오전 7시에 줬습니다.) 토를 한 직후 공복토인 것을 인지하고 놀란 마음에 바로 사료를 급여 했는데 먹길 거부하다 몇입 먹더라구요. 인터넷에 보니 1-2끼 금식 후 사료급여 하라고 나와있는데 토한 직후 건사료 한 두입 먹는 것도 강아지 위장에 부담이 있나요? 특이사항은 원래 에어컨을 풀로 틀어놓는데 다른 강아지 한마리가 폐렴에 걸려 에어컨 가동을 하루 정도 중단 했습니다. 또 전날 심장사상충 예방접종을 했구요.(바르는 연고형태의 사상충약) 활기가 없다거나 무기력하지는 않아요. 장난감도 잘 가지고 놀아요. 토를 한 강아지는 평소 밥을 매우 좋아해요. 5kg 나가는 믹스견이에요. 위와 장이 약해서 병원을 자주 다녔어요. 나이가 이제 1년 반인데 다섯달에 한번은 장염끼 때문에 병원을 갔어요. 궁금한 점을 정리하면 1. 사료를 원래 먹이던 만큼 먹었는데도 공복토를 하나요? 2. 토한 직후 건사료 몇입 먹는 것도 강쥐 위장에 부담이 있나요? 3. 혹시 열사병이나 심장사상충 약에 의한 공복토 일 가능성도 있나요? 4. 에어컨은 끄는 게 좋을까요? 켜 두는게 좋을까요? 5. 공복토라고 알고 있지만 다른 병세의 증상일 수도 있나요? 6. 일반적인 공복토 증상일 경우 견주로써 강아지에게 어떤 조취를 취해야 가장 좋은 것일까요? 궁금한 점이 넘 많죠,, 죄송합니다. 답변 감사합니다. 강아지가 세상을 구한다.","강아지가 노란 거품 토를 했다고 하니 걱정되셨겠어요. 저도 우리 강아지가 가끔 그런 적이 있어서 공감돼요.

1. 사료를 원래 먹던 만큼 먹었는데도 공복토를 할 수 있더라고요. 우리 강아지도 가끔 저녁밥 다 먹고도 다음날 아침에 노란 거품 토하는 경우가 있었어요. 꼭 배가 너무 비어서 그런 것만은 아니더라고요.

2. 토한 직후에 사료 몇 입 먹는 게 위장에 부담이 될 수도 있는 것 같아요. 저희는 보통 토한 다음엔 조금 쉬게 하고, 한두 시간 후에 소량씩 주는 편이었어요. 갑자기 먹게 하면 속이 더 불편할 수 있더라고요.

3. 열사병이나 심장사상충 약 때문에 공복토가 생길 수도 있을 것 같긴 해요. 특히 예방접종하고 몸이 조금 예민할 때 그런 일이 생기기도 하더라고요. 근데 강아지가 활발하고 장난도 잘 치면 크게 걱정하지 않아도 될 것 같아요.

4. 에어컨은 강아지가 너무 춥거나 덥지 않게 적당히 켜는 게 좋은 것 같아요. 저희 집도 여름에 에어컨 끄면 강아지가 더 힘들어하는 것 같아서 조절해서 틀어요.

5. 공복토라고 해도 가끔은 위장염 같은 다른 문제일 수도 있으니까, 자주 반복되면 병원 가보는 게 좋아요. 우리 강아지도 장염 때문에 몇 번 병원 다닌 적 있어서 그런 경우 조심하려고 해요.

6. 일반적인 공복토면 1-2끼 금식 후 소량씩 사료를 주면서 지켜보는 게 좋다고 들었어요. 그리고 물은 항상 충분히 주고, 토가 계속되거나 다른 증상이 있으면 바로 병원 가는 게 안전하다고 생각해요.

많은 궁금증이 있을 텐데, 저도 비슷한 경험으로 말씀드리는 거라 참고만 하시고, 너무 걱정되면 가까운 동물병원에 상담해보는 게 가장 좋을 것 같아요. 강아지가 빨리 건강해지길 바랄게요!",non_expert_llm
